ID,ZONAS VIBRA,DIRECCION,Latitud,Longitud,dist_zona1,dist_zona2,dist_zona3,dist_zona4,dist_zona5,dist_zona6,dist_zona7,dist_zona8,dist_zona9,dist_zona10,dist_zona11,dist_zona12,dist_zona13,dist_zona14,dist_zona15,dist_zona16,dist_zona17,dist_zona18,dist_zona19,dist_zona20,dist_zona21,dist_zona22,dist_zona23,dist_zona24,dist_zona25,dist_zona26,dist_zona27,dist_zona28,dist_zona29,dist_zona30,dist_zona31,dist_zona32,dist_zona33,dist_zona34,dist_zona35,dist_zona36,dist_zona37,dist_zona38,dist_zona39,dist_zona40,dist_zona41,dist_zona42,dist_zona43,dist_zona44,dist_zona45,dist_zona46,dist_zona47,dist_zona48,dist_zona49,dist_zona50,dist_zona51,dist_zona52,dist_zona53,dist_zona54,dist_zona55,dist_zona56,dist_zona57,dist_zona58,dist_zona59,dist_zona60,dist_zona61,dist_zona62,dist_zona63,dist_zona64,dist_zona65,dist_zona66,dist_zona67,dist_zona68,dist_zona69,dist_zona70,dist_zona71,dist_zona72,dist_zona73,dist_zona74,dist_zona75,dist_zona76,dist_zona77,dist_zona78,dist_zona79,dist_zona80,dist_zona81,dist_zona82,dist_zona83,dist_zona84,dist_zona85,dist_zona86,dist_zona87,dist_zona88,dist_zona89,dist_zona90,dist_zona91,dist_zona92,dist_zona93,dist_zona94,dist_zona95,dist_zona96,dist_zona97,dist_zona98,dist_zona99,dist_zona100,dist_zona101,dist_zona102,dist_zona103,dist_zona104,dist_zona105,dist_zona106,dist_zona107,dist_zona108,dist_zona109,dist_zona110,dist_zona111,dist_zona112,dist_zona113,dist_zona114,dist_zona115,dist_zona116,dist_zona117,dist_zona118,dist_zona119,dist_zona120,dist_zona121,dist_zona122,dist_zona123,dist_zona124,dist_zona125,dist_zona126,dist_zona127,dist_zona128,dist_zona129,dist_zona130,dist_zona131,dist_zona132,dist_zona133,dist_zona134,dist_zona135,dist_zona136,dist_zona137,dist_zona138,dist_zona139,dist_zona140,dist_zona141,dist_zona142,dist_zona143,dist_zona144,dist_zona145,dist_zona146,dist_zona147,dist_zona148,dist_zona149,dist_zona150
14,PARQUE CENTENARIO,Parque Centenario,4.447601272,-75.24264573,383.6190222,1207.010546,629.9568609,510.2987293,853.3095622,327.9590773,621.8086688,704.5548321,434.9969185,1403.768439,1699.039428,1003.475164,922.0177884,0,878.3658355,390.1331575,974.8379405,2451.971524,1836.759874,1752.80612,3841.02635,3113.239462,3683.602809,5633.831765,4593.416351,4836.806148,5451.738409,4619.523451,4714.314941,4411.403968,3998.319522,10827.70053,10772.5617,11320.52449,12603.94723,12677.05332,12414.50414,12030.45419,12791.7259,12289.73595,8785.364456,9561.754821,11920.21437,9160.3767,9285.558805,7604.631742,7295.412682,7732.639175,12844.44666,12193.25822,8060.397701,11775.69313,12210.81745,5054.323106,10815.53392,10612.98186,5303.101715,5479.226244,10275.73827,5537.983869,7062.134923,2346.172156,2319.665216,3289.7388,3387.84443,2241.008542,3249.769581,2703.063571,2822.279233,2410.858591,2404.663686,12313.60307,3393.410482,3271.8666,3524.441679,2410.858591,2163.074987,2548.943716,1464.875038,1605.092182,1614.289393,988.7944642,2472.083076,2284.297568,1333.680145,339.2917938,2143.742298,1760.899302,2773.141692,3633.966179,4522.917223,19425.24722,15930.97794,8925.840287,9855.311352,7190.024948,11961.1691,20144.72485,24422.36274,22091.37372,15095.70999,20148.31131,4573.343099,13778.19416,11412.18069,6688.640152,9279.646601,6582.910742,4441.494136,2734.436885,4421.541407,5623.557813,7664.390639,11254.87794,20542.81089,20535.41812,5126.850744,21178.30638,1259.463096,5230.99278,6172.67084,20753.74884,21897.94817,2815.707129,3710.422077,9428.222031,13738.3536,784.983824,11851.15218,15898.57669,4726.808696,10376.71765,9022.704273,4441.494136,15501.56043,27068.12006,30354.07584,27070.46007,28681.04058,14228.74313,7206.143955,21263.26049,15542.11378,19635.22498,9392.385279,9506.355861,3788.460723,2243.453639,18767.96641,13516.98231
15,ALASKA POLIDEPORTIVO,Alaska,4.454663272,-75.24626873,1179.662734,2070.72512,1275.411744,1281.754814,1728.46543,1163.421311,852.2912004,1580.273901,1313.324411,2219.638599,2539.967829,1881.164198,1800.101914,878.3658355,0,495.1321014,370.2002753,3036.859746,2482.831012,2442.447518,4377.095067,3669.10212,4204.72723,6135.906105,5165.713271,5365.61186,5994.311112,4856.204935,4989.700974,4731.105051,4418.731536,11243.5875,11183.59291,11723.93143,12994.59955,13058.40277,12801.91353,12432.05918,13175.73922,12660.80366,9197.518317,9989.643143,12312.26032,9584.322881,9821.116145,8086.26701,7850.13384,8301.202317,13687.3398,13069.63783,8578.762801,12451.41677,12926.78122,5695.186077,11508.35165,11321.26631,5924.629803,6077.123442,11000.19169,6154.959154,7735.455946,3191.403873,3079.466681,4027.751197,4175.625731,3016.115847,4099.463712,3578.97307,3700.625577,3288.327707,3282.441422,12853.00398,4182.377945,4102.752404,4326.080673,3288.327707,3019.064737,3408.509733,2338.806577,2454.228851,2478.602483,1828.321395,3332.920206,3089.677788,2085.143207,1217.305544,2886.524239,2585.476845,3324.492305,4329.64762,5038.349718,19554.89076,16033.65852,9156.347772,10728.26464,7508.027947,11535.22417,19473.09825,23763.68189,21312.36979,15879.79214,19476.38425,3924.148102,14655.2613,10563.11877,5863.061129,8436.362265,5759.924665,3743.438874,1913.285798,3631.745576,6125.254707,8536.321205,12131.57372,20888.56411,20881.28939,4349.494871,21164.41722,587.5816246,5468.20781,6652.195375,20787.28688,22683.98109,2760.522355,3351.928363,8563.168092,13760.0314,1566.070284,11948.13246,16116.66654,5141.215932,10626.68453,9468.525833,3743.438874,15722.28266,27255.85651,29965.64661,27865.69829,29470.11684,15067.97166,8081.649711,21247.57519,16412.52745,18792.90665,8569.918891,8661.638476,4619.155377,3120.43191,18775.04808,13244.63045
16,PARQUE DE BELEN,Cra 7 5-60,4.450933558,-75.24380032,690.9450754,1575.853819,901.8817112,849.8142344,1243.394309,699.1333173,641.5035574,1086.396928,823.5343291,1735.570754,2049.799433,1392.543877,1310.627793,390.1331575,495.1321014,0,604.2559117,2648.683089,2063.2428,2004.607389,4018.620581,3298.174496,3852.798764,5798.645771,4792.155475,5013.555181,5636.840963,4652.057752,4765.538682,4482.703158,4117.420415,10955.5901,10898.07388,11442.69291,12720.66532,12789.36043,12529.58022,12152.1404,12905.35835,12396.9508,8909.903471,9694.585279,12037.25914,9290.969061,9471.328482,7762.044784,7489.238023,7933.937241,13199.19764,12575.04671,8236.589171,12034.62046,12491.38472,5290.311641,11083.29153,10889.00877,5529.150124,5693.077483,10560.47853,5761.968182,7317.70483,2700.796461,2617.521117,3576.936024,3705.228469,2548.229057,3608.157268,3092.686231,3208.640252,2799.690839,2793.183606,12502.81852,3711.538007,3616.988956,3850.654001,2799.690839,2550.539097,2914.716255,1854.979229,1990.119683,2003.376826,1368.863959,2860.791621,2655.206916,1677.824551,728.7353886,2489.2632,2137.771744,3039.55494,3964.790625,4781.116277,19531.6688,16024.66935,9070.326918,10245.328,7369.785577,11815.48674,19882.63836,24167.17512,21773.1597,15464.09444,19886.07336,4241.541236,14166.96612,11052.30913,6342.549749,8923.339332,6238.280214,4159.046858,2387.560441,4046.484383,5788.161668,8041.193138,11637.12384,20640.60265,20633.26404,4806.098007,21112.96046,954.3230242,5371.640651,6419.209355,20709.2035,22218.33034,2702.75008,3480.868911,9057.081332,13686.22902,1136.357265,11831.45583,15935.82673,4942.523518,10530.88805,9163.839349,4159.046858,15539.87676,27200.85636,30229.81099,27396.30351,29003.36328,14581.11686,7595.710715,21197.14494,15917.4995,19248.99957,9048.642246,9149.163289,4133.754065,2626.473153,18711.25898,13338.81681
17,SANTA CRUZ,Parque,4.456383676,-75.24340729,1175.262092,2076.101057,1497.171404,1454.001707,1811.967746,1297.160769,1146.965215,1627.528923,1389.059758,2164.152888,2502.648542,1950.643914,1867.36063,974.8379405,370.2002753,604.2559117,0,2823.813015,2310.691014,2294.149745,4128.525062,3434.886431,3951.896035,5865.936707,4926.417897,5108.350071,5739.516592,4521.571576,4662.296747,4414.630553,4130.794337,10938.37645,10877.13112,11415.0302,12681.59009,12743.05302,12488.20996,12122.18984,12860.97592,12343.20465,8893.422231,9688.936746,12000.02945,9282.982759,9555.106216,7804.485106,7594.652093,8050.223679,13614.33573,13074.60299,8308.473907,12244.34118,12742.43896,5483.853661,11311.61682,11133.75827,5703.145551,5844.457152,10823.04021,5930.475168,7533.940028,3149.605724,2960.49315,3882.194748,4065.392799,2909.344149,4055.77429,3645.206012,3740.534295,3346.677265,3338.158504,12585.36398,4073.079243,4034.711127,4226.708953,3346.677265,3133.01814,3386.205384,2419.720742,2578.554524,2580.73228,1963.52741,3438.433115,3256.191008,2281.935043,1300.059258,3093.163952,2735.213334,3610.598782,4564.94964,5340.811106,19923.04507,16402.69564,9515.663115,10797.29979,7855.407057,11854.73878,19699.49495,23995.56162,21467.81787,16066.68799,19702.62256,3647.512307,14703.05479,10644.74542,5986.028242,8529.656209,5886.371694,3980.138682,2077.00228,3446.920516,5855.192302,8525.646504,12139.00221,20562.34535,20555.09768,4527.664336,20795.11742,925.3379852,5824.158315,6966.797201,20419.95855,22545.93948,2395.776824,2993.569756,8614.884845,13392.60437,1740.313617,11586.43934,15768.34692,5468.29348,10984.46311,9173.575993,3980.138682,15374.45258,27620.97825,30289.42184,27734.80537,29333.43642,14989.10712,8141.721922,20878.2208,16391.97697,18666.32007,8690.71712,8752.406769,4547.480133,3148.396497,18406.57482,12883.5794
18,UNION VIVEROS,Union,4.444806246,-75.22072947,2075.363146,1747.313633,2828.859472,2610.826181,2192.648484,2474.235265,3064.31558,2057.880295,2241.049306,1377.581608,1436.431748,2110.666425,2106.117677,2451.971524,3036.859746,2648.683089,2823.813015,0,635.0733284,772.1988229,1392.776527,663.9518468,1244.611971,3188.672388,2145.098223,2386.580672,2999.776371,2581.325734,2585.561162,2222.943558,1664.401261,8408.488128,8356.446096,8907.87964,10196.77187,10276.13163,10009.94619,9617.354253,10388.67752,9897.357728,6375.14614,7138.734778,9513.63917,6740.953029,6834.060979,5161.283426,4845.810473,5287.043795,11035.78739,10839.04514,5608.768862,9421.305975,9923.50265,2661.152882,8488.176,8313.556,2887.791969,3045.007743,8010.401214,3118.507286,4710.193288,1527.077268,852.3692489,1247.720632,1605.116811,940.8997687,2045.909153,2604.011077,2460.57446,2377.812129,2353.614802,9863.15182,1617.196622,1858.081571,1806.064868,2377.812129,2685.98584,1784.489314,2207.755058,2531.622509,2384.490732,2462.150398,2783.882689,3144.109705,2899.531003,2293.493121,3356.32126,2762.649236,4370.568303,4631.109129,5956.549128,21318.64995,17887.89487,10748.85691,8975.867526,8898.440412,14409.07979,22509.72011,26800.47859,24273.86563,14997.72942,22512.98653,5035.806606,12679.80547,13353.90803,8774.28185,11267.72831,8678.522576,6780.248554,4900.556636,5454.737,3178.56929,6300.614652,9929.12325,18155.93965,18148.46619,7351.047585,19264.78243,3590.891058,7164.766935,7568.317301,18758.16986,19777.75064,2130.421655,3474.301291,11270.33868,11811.01126,2638.465493,9811.181959,13649.3417,6373.869555,12135.44694,6591.409947,6780.248554,13250.65391,28827.74351,32786.66692,24976.98815,26564.76765,12383.82216,6363.397896,19352.6472,14005.75558,20540.6207,11468.5214,11485.3182,2248.037111,2056.449424,16828.33494,12250.12574
19,PARQUE LA ESPERANZA,Atr??ós del Hospital San Francisco- Barrio La Esperanza,4.444290658,-75.22642841,1455.643761,1145.702528,2194.028681,1976.001333,1565.824519,1842.125967,2441.707359,1423.713443,1607.258832,787.1736484,942.9904898,1493.866543,1482.910865,1836.759874,2482.831012,2063.2428,2310.691014,635.0733284,0,172.5115754,2024.457655,1296.882553,1879.367374,3820.114431,2758.748358,3015.033785,3622.189877,3125.927725,3156.526974,2806.366933,2282.379351,9043.288745,8991.38103,9542.895942,10831.84217,10911.16832,10645.01615,10252.34499,11023.73994,10532.15705,7010.219163,7773.385368,10148.71248,7375.831682,7452.570131,5792.657758,5460.466562,5896.137793,11375.90015,11029.75547,6232.881677,9973.295333,10444.40295,3227.701955,9026.365574,8838.484845,3470.287875,3642.791176,8519.561034,3704.342582,5256.316571,1277.406335,752.7341329,1579.584239,1817.559744,761.4886093,2030.660806,2270.528354,2188.477344,2003.96366,1981.841429,10478.81593,1827.17989,1915.152439,2000.318442,2003.96366,2213.240775,1562.730226,1646.593424,1975.22726,1838.576177,1842.23461,2364.183324,2639.877839,2291.492443,1661.947162,2806.59347,2212.561879,3795.221645,4154.749558,5425.476017,20744.39567,17301.66207,10176.82066,9014.577543,8340.086569,13782.90245,21945.00068,26230.3536,23777.73422,14848.41789,21948.40505,4935.706624,12798.489,12926.53519,8294.955049,10823.02108,8196.009771,6217.982532,4379.036688,5218.981744,3810.093625,6468.445986,10107.52189,18790.74361,18783.27282,6826.52409,19825.02569,3015.445626,6567.666352,7056.58278,19334.44949,20237.24808,2200.158924,3506.92471,10867.66764,12368.58841,2006.382922,10389.81007,14268.75417,5812.945519,11576.28785,7225.292841,6217.982532,13870.2046,28279.66976,32154.52999,25428.46616,27024.9182,12739.02808,6368.667992,19912.34367,14261.82453,20412.66879,10997.97594,11043.72361,2388.194193,1683.682352,17392.59054,12656.97399
20,BARRIO EL CARMEN,Carmen,4.443149658,-75.22748841,1369.263818,983.7568606,2072.628014,1855.10119,1420.557967,1732.096172,2346.014278,1292.493425,1492.948913,620.2025286,772.5783195,1340.107934,1334.01334,1752.80612,2442.447518,2004.607389,2294.149745,772.1988229,172.5115754,0,2146.315301,1423.678651,2008.351825,3938.822458,2861.258228,3130.454468,3730.26131,3293.556945,3320.541907,2967.760786,2432.58239,9169.252415,9118.296854,9670.598811,10960.604,11041.44611,10774.48878,10379.69108,11153.47834,10664.46314,7139.751619,7898.686302,10277.82662,7502.500158,7554.293813,5910.1582,5559.858164,5990.846526,11352.84866,10964.06901,6340.645939,10031.9898,10488.24159,3301.516998,9078.787189,8884.904863,3551.553239,3732.491608,8559.259304,3786.872584,5315.752397,1145.583021,691.4077295,1589.318514,1788.07255,674.5635925,1938.818601,2112.897416,2041.046128,1841.843723,1820.089058,10577.18483,1796.818747,1842.924855,1962.390377,1841.843723,2041.52031,1431.377918,1476.52328,1804.969685,1667.247555,1690.818508,2195.95983,2467.370771,2133.654011,1554.118397,2636.197181,2041.863723,3628.737653,3982.39178,5254.217951,20578.79026,17138.47726,10010.56043,8913.433973,8171.666655,13676.58428,21885.05077,26167.04324,23751.22391,14708.73618,21888.53276,5040.00863,12713.94938,12929.46047,8279.500065,10820.16043,8179.267802,6163.65386,4349.274731,5289.491817,3928.947345,6400.785317,10039.14138,18922.8127,18915.32628,6791.700991,19992.31649,2958.930193,6406.928073,6884.510178,19499.13361,20253.3702,2345.901892,3640.759244,10880.41699,12536.0717,1868.569955,10553.7875,14419.31803,5644.615822,11408.13673,7347.863895,6163.65386,14020.68245,28110.45452,32038.05243,25440.96885,27040.63933,12720.20137,6262.689237,20079.71089,14212.63347,20502.30965,10984.70705,11041.96878,2330.396146,1523.346311,17559.26536,12828.14484
21,PARQUE ONZAGA,Onzaga,4.444367273,-75.20818808,3466.679925,3082.411772,4216.933042,3999.025501,3556.488664,3866.248547,4455.791575,3438.777565,3631.665954,2713.719513,2680.59053,3458.889238,3464.47919,3841.02635,4377.095067,4018.620581,4128.525062,1392.776527,2024.457655,2146.315301,0,728.8859727,186.3416946,1795.967294,808.4657183,996.1924872,1618.754559,1795.199943,1673.714178,1309.752367,660.1665267,7023.132194,6972.536926,7525.233127,8815.890916,8898.178549,8630.416843,8234.077547,9009.626299,8524.00296,4996.426454,5752.449102,8133.475515,5356.738196,5452.719716,3768.608511,3473.626044,3924.300949,10234.28448,10373.70101,4220.725073,8162.192286,8728.579786,1476.744673,7262.545784,7118.186134,1631.229539,1732.189319,6852.640514,1841.259979,3504.215817,2497.569104,1907.804525,1387.614323,1806.20212,2026.036763,2537.887421,3524.617411,3302.039835,3380.645372,3355.862705,8484.239066,1818.045027,2271.43337,1962.437827,3380.645372,3809.172248,2661.474483,3477.04063,3782.917544,3626.339847,3811.288551,3821.612557,4294.603631,4223.198046,3685.737628,4574.141125,3997.224199,5616.537841,5689.258343,7097.295471,22511.15821,19113.86699,11951.10636,8874.592727,10075.82791,15800.88491,23825.56375,28123.3459,25477.68864,15245.35066,23828.62105,5661.426323,12356.32797,14455.18777,9977.398477,12405.17303,9886.959602,8107.947126,6187.03549,6305.70039,1785.891079,5976.652148,9502.417901,16781.09306,16773.58616,8626.775429,18151.68757,4946.361394,8437.094081,8653.507148,17598.04505,18686.36459,2727.056536,3949.153515,12336.99434,10723.10878,4011.285973,8665.056736,12351.49325,7571.656443,13303.78131,5201.876675,8107.947126,11952.65979,29949.38397,34178.86299,23895.69958,25464.57078,11539.06955,6400.059514,18241.03259,13369.5874,21049.64737,12647.61659,12616.79719,2383.467666,3092.440719,15707.10059,11582.1105
22,BARRIO GAITAN,Calle 37??ó #12-45,4.444656001,-75.21474909,2738.117157,2377.309277,3490.606333,3272.607315,2840.579831,3137.926433,3727.220437,2715.464608,2904.045494,2006.68704,2008.120009,2749.424285,2750.761904,3113.239462,3669.10212,3298.174496,3434.886431,663.9518468,1296.882553,1423.678651,728.8859727,0,584.7567854,2524.722624,1496.823741,1723.672379,2340.527599,2125.320288,2080.876316,1704.057608,1079.430298,7747.109238,7695.627818,8247.586295,9537.247297,9617.803606,9350.961197,8956.842151,9729.906324,9240.894005,5716.167979,6476.942486,8854.371101,6079.916337,6175.779873,4497.331671,4191.11144,4636.542718,10643.84502,10603.10081,4947.306263,8818.863544,9350.405446,2067.613563,7900.104754,7738.833098,2271.726996,2410.099408,7452.085504,2496.77187,4123.861411,1930.71734,1281.210828,1123.927349,1561.93531,1395.300146,2191.697989,3002.622388,2812.67236,2819.255234,2794.367881,9206.235098,1575.005285,1951.028979,1755.456371,2819.255234,3198.86092,2140.22804,2800.845118,3115.988375,2962.679845,3102.063837,3249.894052,3675.327391,3525.886251,2957.28132,3925.49977,3338.65046,4957.678682,5119.801871,6491.81299,21887.52893,18472.45219,11319.80633,8907.099093,9455.876202,15072.27156,23133.70338,27428.16758,24841.96631,15106.68347,23136.86448,5291.864768,12513.66322,13868.34111,9337.932235,11799.34028,9244.859183,7408.197725,5504.865441,5829.280815,2514.617801,6115.173125,9709.354062,17499.17328,17491.68535,7951.657486,18725.60203,4232.520595,7768.77443,8077.94419,18197.47953,19256.69839,2325.704896,3636.278333,11766.10421,11280.00478,3291.875111,9252.714878,13025.8697,6939.095664,12690.28546,5928.410338,7408.197725,12627.04117,29363.39202,33450.49314,24461.72989,26040.82072,11973.54419,6349.393679,18814.16331,13694.31932,20767.10093,12021.40672,12014.02852,2213.030216,2511.871308,16284.76735,11910.35113
23,BARRIO SAN LUIS,En el Parque Ecologico Calarca -Villa Marlen,4.44538,-75.20953,3311.795257,2959.159239,4073.379986,3855.348932,3425.109997,3718.028532,4300.50726,3299.800427,3485.572006,2588.94144,2575.195429,3332.682273,3334.950397,3683.602809,4204.72723,3852.798764,3951.896035,1244.611971,1879.367374,2008.351825,186.3416946,584.7567854,0,1950.298209,993.3239964,1161.665495,1789.636299,1748.288624,1650.610998,1276.561532,613.3379719,7163.928845,7112.051212,7663.720318,8953.063246,9033.286024,8766.602368,8373.095669,9145.492167,8656.151486,5131.765782,5894.123301,8270.094338,5496.469751,5619.798079,3921.34542,3645.548943,4098.722517,10405.99938,10518.9136,4383.877522,8346.924744,8914.835865,1661.041032,7448.428107,7304.481183,1817.56884,1916.546234,7038.87815,2027.206981,3690.554089,2433.211913,1818.832702,1394.484259,1827.015875,1936.228915,2539.993951,3479.097519,3266.374993,3321.330992,3296.44692,8651.806168,1839.359768,2278.245215,1994.962889,3321.330992,3732.567416,2613.021706,3370.844376,3681.650402,3526.501494,3685.349383,3759.596922,4215.03819,4105.520738,3537.063502,4482.172054,3900.166739,5520.365076,5630.419052,7025.325758,22433.40013,19027.86083,11869.23234,8981.812407,9998.654959,15644.75448,23646.83139,27945.35469,25292.22578,15316.47406,23649.86509,5488.934533,12489.35498,14268.87974,9792.381269,12218.90482,9702.11586,7931.894438,6007.261615,6123.692604,1940.001407,6102.845445,9643.462395,16914.46275,16906.97595,8445.476142,18206.44688,4776.261219,8336.914446,8593.937384,17663.33497,18872.06635,2547.976651,3781.480523,12150.90297,10770.18183,3876.62991,8724.127254,12452.98217,7488.373292,13229.8416,5347.28636,7931.894438,12054.12769,29887.70858,34029.37361,24081.28898,25650.49954,11713.88158,6487.298327,18295.48346,13530.46904,20891.58543,12461.8591,12430.49429,2429.671356,3025.516376,15763.17717,11553.57857
24,JORDAN 7 ETAPA,Coliseo Parque Septima Etapa,4.44402,-75.19201,5261.231938,4855.29541,6011.077849,5793.317668,5339.709823,5662.112422,6250.201471,5230.235811,5427.083599,4490.616603,4422.54108,5235.001329,5245.44176,5633.831765,6135.906105,5798.645771,5865.936707,3188.672388,3820.114431,3938.822458,1795.967294,2524.722624,1950.298209,0,1143.59057,811.8160755,369.9715731,2104.830293,1856.493079,1795.313447,1766.719307,5239.095809,5191.209421,5745.607174,7038.128313,7125.30488,6855.122992,6452.703453,7234.783436,6759.537426,3230.658758,3968.024865,6357.598511,3577.362208,3689.600656,1972.641922,1762.838406,2233.228495,9429.035761,10054.66026,2443.09984,6632.00379,7308.155727,1279.830249,5810.432244,5727.290042,1053.994222,823.2356261,5540.525562,997.4638309,2308.967598,4131.134936,3627.702771,2860.318401,3154.071127,3744.655727,3895.412412,5053.000908,4794.822081,4969.427206,4945.687625,6719.451287,3161.782639,3630.00231,3228.306243,4969.427206,5452.858809,4232.836506,5212.971042,5503.674525,5344.690124,5585.899738,5410.547111,5941.781135,5980.890769,5481.663255,6260.495611,5704.313279,7309.151742,7234.36325,8687.859331,24091.89548,20735.99914,13565.43536,9087.590038,11674.69768,17594.90362,25527.02653,29831.43586,27045.44485,15764.63678,25529.83499,6795.418412,12188.21754,15929.68026,11581.69127,13928.4885,11497.07891,9840.931919,7892.744542,7626.80002,10.92436839,6050.309485,9261.689069,15008.79887,15001.24613,10308.96618,16762.03838,6713.180056,10132.09114,10176.10556,16141.49674,17359.69311,4098.579144,5069.656177,13785.07489,9421.387748,5797.774967,7297.421087,10702.6976,9206.822312,14878.65598,3411.407733,9840.931919,10304.92399,31441.06456,35974.64387,22568.56288,24106.78774,10643.31729,6899.140071,16853.21906,12751.75238,21798.46816,14214.14023,14132.67879,3510.394844,4716.76804,14315.59605,10901.32153
